S,R,LB,radius,weight,Group,ReasonId,Timestamp,ProjectId
L11004106,L11004134,L11034982,2,50,1,7,2019-07-18 22:01:40.810,0
L11004106,L11029110,L11034982,3,200,1,7,2019-07-13 19:23:53.770,0
L11015142,L11004275,L11034982,2,100,1,6,2019-07-14 21:52:58.843,0
L11015142,L11000277,L11034982,2,500,1,12,2019-07-26 07:05:16.700,0
L11015142,L11018687,L11034982,2,100,1,2,2019-07-11 14:55:19.183,0
L11015142,L11000236,L11034982,2,100,1,2,2019-07-13 22:54:29.703,0
L11015142,L11024263,L11034982,2,200,1,12,2019-07-16 05:36:10.270,0
L11015142,L11004291,L11034982,2,100,1,7,2019-07-14 22:17:53.807,0
L11015142,L11004374,L11034982,2,100,1,7,2019-07-11 14:49:28.257,0
L11015142,L11003880,L11034982,2,100,1,1,2019-07-12 08:28:54.510,0
L11015142,L11018321,L11034982,2,100,1,8,2019-07-14 22:13:38.733,0
L11015142,L11000707,L11034982,2,100,1,7,2019-07-12 08:25:00.520,0
L11015142,L11002383,L11034982,2,100,1,7,2019-07-14 22:16:04.817,0
L11015142,L11001512,L11034982,2,100,1,11,2019-07-14 22:03:25.743,0
L11015142,L11029597,L11034982,2,100,1,7,2019-07-14 22:10:41.750,0
L11015142,L70002052,L11034982,2,100,1,7,2019-07-12 08:31:38.477,0
L11015142,L11029110,L11034982,3,100,1,3,2019-07-11 13:47:38.203,0
L11015142,L11015411,L11034982,3,100,1,7,2019-07-14 22:21:22.800,0
L11004412,L11006007,L11034982,3,200,1,8,2019-07-27 19:25:01.437,0
L11004412,L11007863,L11034982,3,100,1,3,2019-07-27 19:26:23.430,0
L11004286,L11002545,L11034982,2,200,1,3,2019-07-22 12:08:07.347,0
L11004286,L11018977,L11034982,2,120,1,8,2019-07-22 12:00:11.383,0
L11021212,L11019751,L11034982,2,200,1,5,2019-07-11 14:59:46.240,0
L11021212,L70024662,L11034982,2,200,1,3,2019-07-11 15:10:47.127,0
L11021212,L11017452,L11034982,2,200,1,5,2019-07-11 14:56:32.167,0
L11021212,L11000072,L11034982,3,100,1,5,2019-07-11 14:58:16.207,0
L11021212,L11020097,L11034982,3,100,1,6,2019-07-11 15:07:40.213,0
L11021212,L11030405,L11034982,3,200,1,1,2019-07-22 15:07:23.273,0
L11002361,L11034833,L11034982,2,500,1,5,2019-07-24 14:44:54.213,0
L11002361,L11006149,L11034982,3,600,1,7,2019-07-11 14:51:17.223,0
L11002361,L11000048,L11034982,3,500,1,7,2019-07-24 14:42:33.640,0
L11004134,L11004106,L11034982,2,100,1,9,2019-07-19 15:07:47.807,0
L11004134,L11006325,L11034982,3,200,1,1,2019-07-18 09:36:36.280,0
L11019713,L11024769,L11034982,2,30,1,1,2019-07-18 09:02:12.313,0
L11019713,L11024309,L11034982,2,100,1,11,2019-07-18 09:16:52.240,0
L11019713,L11018444,L11034982,2,100,1,11,2019-07-18 09:18:54.230,0
L11019713,L11015624,L11034982,2,100,1,1,2019-07-18 09:28:22.207,0
L11019713,L11001507,L11034982,2,50,1,1,2019-07-18 09:05:35.210,0
L11019713,L11018986,L11034982,2,30,1,1,2019-07-18 09:06:59.220,0
L11019713,L11023389,L11034982,2,30,1,1,2019-07-18 09:04:40.217,0
L11019713,L11020432,L11034982,2,50,1,1,2019-07-18 08:59:50.230,0
L11019713,L11021352,L11034982,2,50,1,1,2019-07-18 09:10:50.293,0
L11019713,L11023447,L11034982,2,20,1,1,2019-07-18 08:54:34.337,0
L11019713,L11019122,L11034982,2,30,1,1,2019-07-18 09:03:17.213,0
L11019713,L11004912,L11034982,2,50,1,1,2019-07-18 09:09:59.297,0
L11019713,L11018979,L11034982,2,30,1,1,2019-07-18 09:26:12.337,0
L11019713,L11004826,L11034982,2,50,1,1,2019-07-18 09:09:17.307,0
L11019713,L11025430,L11034982,2,20,1,1,2019-07-18 08:47:50.253,0
L11019713,L11004886,L11034982,2,100,1,7,2019-07-18 09:13:07.297,0
L11019713,L11018663,L11034982,2,100,1,7,2019-07-18 09:14:42.223,0
L11019713,L11020431,L11034982,2,20,1,1,2019-07-18 08:51:51.223,0
L11019713,L11034892,L11034982,2,30,1,1,2019-07-18 09:21:12.350,0
L11019713,L11009748,L11034982,2,30,1,7,2019-07-18 09:11:56.300,0
L11019713,L11007813,L11034982,2,20,1,1,2019-07-18 08:49:27.263,0
L11019713,L11020866,L11034982,2,50,1,1,2019-07-18 09:22:21.207,0
L11019713,L11018977,L11034982,2,50,1,8,2019-07-26 08:27:17.653,0
L11019713,L11003691,L11034982,3,20,1,1,2019-07-18 08:45:35.257,0
L11019713,L11002830,L11034982,3,20,1,1,2019-07-18 08:57:37.300,0
L11019713,L11019846,L11034982,3,100,1,7,2019-07-18 09:13:50.307,0
L11023447,L11002830,L11034982,3,20,1,3,2019-07-18 09:27:08.210,0
L11019122,L11024769,L11034982,2,20,1,5,2019-07-18 09:26:17.310,0
L11019122,L11018444,L11034982,2,50,1,6,2019-07-18 09:18:18.223,0
L11019122,L11001507,L11034982,2,50,1,8,2019-07-19 22:42:08.543,0
L11019122,L70000291,L11034982,2,20,1,1,2019-07-18 09:07:43.303,0
L11019122,L11018986,L11034982,2,30,1,10,2019-07-18 09:06:07.230,0
L11019122,L11023389,L11034982,2,50,1,3,2019-07-18 09:14:55.237,0
L11019122,L11020432,L11034982,2,30,1,9,2019-07-18 09:20:12.297,0
L11019122,L11021352,L11034982,2,80,1,1,2019-07-18 09:25:05.280,0
L11019122,L11018321,L11034982,2,20,1,1,2019-07-18 09:11:34.280,0
L11019122,L11019713,L11034982,2,30,1,11,2019-07-18 09:16:02.223,0
L11019122,L11023447,L11034982,2,50,1,1,2019-07-18 09:10:24.287,0
L11019122,L11025430,L11034982,2,30,1,1,2019-07-18 09:24:06.223,0
L11019122,L11020431,L11034982,2,30,1,1,2019-07-18 09:22:31.203,0
L11019122,L11015877,L11034982,3,50,1,1,2019-07-19 22:40:00.990,0
L11004912,L11018986,L11034982,2,50,1,1,2019-07-18 20:14:56.883,0
L11004912,L11005005,L11034982,2,99,1,1,2019-07-18 20:22:48.870,0
L11004912,L11004826,L11034982,2,150,1,1,2019-07-18 20:21:29.870,0
L11004912,L11025430,L11034982,2,50,1,4,2019-07-18 20:19:16.807,0
L11004912,L11004859,L11034982,3,600,1,2,2019-07-18 09:24:50.280,0
L11004912,L11010831,L11034982,3,100,1,1,2019-07-18 09:28:54.217,0
L11004912,L11011858,L11034982,3,100,1,1,2019-07-18 20:24:14.810,0
L11018979,L11024309,L11034982,2,200,1,3,2019-07-28 06:28:20.607,0
L11018979,L11021352,L11034982,2,200,1,5,2019-07-28 06:26:19.530,0
L11018979,L11005005,L11034982,2,100,1,3,2019-07-28 06:24:08.993,0
L11018979,L11002830,L11034982,3,100,1,2,2019-07-28 06:36:30.020,0
L11018979,L11010831,L11034982,3,150,1,1,2019-07-27 12:53:32.260,0
L11005005,L11020432,L11034982,2,60,1,1,2019-07-23 19:33:32.023,0
L11005005,L11018979,L11034982,2,60,1,8,2019-07-23 19:44:09.037,0
L11005005,L11004826,L11034982,2,70,1,9,2019-07-23 19:36:29.993,0
L11005005,L11010831,L11034982,3,50,1,3,2019-07-23 19:40:15.550,0
L11004826,L11015624,L11034982,2,2009,1,9,2019-07-18 10:52:37.147,0
L11004826,L11005005,L11034982,2,50,1,7,2019-07-18 09:15:52.213,0
L11025430,L11024309,L11034982,2,30,1,3,2019-07-18 09:01:51.320,0
L11025430,L11018444,L11034982,2,30,1,3,2019-07-18 09:04:55.220,0
L11025430,L11001507,L11034982,2,30,1,3,2019-07-18 09:16:35.233,0
L11025430,L11018986,L11034982,2,30,1,9,2019-07-18 09:08:15.303,0
L11025430,L11023389,L11034982,2,30,1,8,2019-07-18 09:06:43.223,0
L11025430,L11021352,L11034982,2,30,1,3,2019-07-18 09:03:22.213,0
L11025430,L11019713,L11034982,2,30,1,8,2019-07-18 09:00:29.247,0
L11025430,L11023447,L11034982,2,30,1,3,2019-07-18 09:09:44.337,0
L11025430,L11019122,L11034982,2,30,1,3,2019-07-18 09:14:55.223,0
L11025430,L11004912,L11034982,2,30,1,9,2019-07-18 09:12:57.307,0
L11025430,L11004826,L11034982,2,30,1,3,2019-07-18 08:56:19.310,0
L11025430,L11018663,L11034982,2,30,1,3,2019-07-19 11:49:23.113,0
L11025430,L11034892,L11034982,2,30,1,9,2019-07-18 09:23:02.200,0
L11025430,L11007813,L11034982,2,30,1,3,2019-07-18 08:54:34.313,0
L11025430,L11020866,L11034982,2,30,1,7,2019-07-18 08:53:24.237,0
L11025430,L11018984,L11034982,2,30,1,3,2019-07-18 09:18:13.223,0
L11025430,L11018977,L11034982,2,30,1,11,2019-07-18 09:11:21.317,0
L11018663,L11023389,L11034982,2,100,1,1,2019-07-19 12:50:55.050,0
L11018663,L11019713,L11034982,2,100,1,1,2019-07-18 12:02:57.190,0
L11018663,L11004826,L11034982,2,100,1,9,2019-07-19 13:01:48.907,0
L11018663,L11025430,L11034982,2,100,1,1,2019-07-18 12:03:56.110,0
L11018663,L11007813,L11034982,2,100,1,1,2019-07-18 12:04:44.120,0
L11020431,L11023389,L11034982,2,50,1,1,2019-07-18 09:22:26.210,0
L11020431,L11019713,L11034982,2,20,1,8,2019-07-18 08:59:16.247,0
L11020431,L11023447,L11034982,2,50,1,1,2019-07-18 09:17:08.230,0
L11020431,L11005005,L11034982,2,50,1,4,2019-07-18 09:20:28.277,0
L11020431,L11004826,L11034982,2,50,1,9,2019-07-18 09:27:40.210,0
L11020431,L11015877,L11034982,3,50,1,1,2019-07-18 09:18:03.210,0
L11007813,L11024309,L11034982,2,100,1,6,2019-07-27 15:29:04.177,0
L11007813,L11018444,L11034982,2,100,1,6,2019-07-28 18:51:29.270,0
L11007813,L11003097,L11034982,2,100,1,4,2019-07-28 18:50:18.253,0
L11007813,L11023389,L11034982,2,30,1,5,2019-07-27 15:33:57.597,0
L11007813,L11020432,L11034982,2,30,1,9,2019-07-28 18:56:17.807,0
L11007813,L11019713,L11034982,2,50,1,3,2019-07-27 15:30:37.133,0
L11007813,L11025430,L11034982,2,30,1,8,2019-07-18 09:01:04.313,0
L11007813,L11004886,L11034982,2,50,1,7,2019-07-28 18:43:49.273,0
L11007813,L11018663,L11034982,2,50,1,8,2019-07-28 18:52:29.800,0
L11007813,L11020431,L11034982,2,50,1,1,2019-07-28 18:45:49.263,0
L11007813,L11034892,L11034982,2,30,1,5,2019-07-27 15:37:14.163,0
L11007813,L11020866,L11034982,2,100,1,1,2019-07-27 15:34:57.583,0
L11007813,L11018984,L11034982,2,50,1,1,2019-07-27 15:27:05.150,0
L11007813,L11012997,L11034982,2,50,1,7,2019-07-28 18:48:12.837,0
L11007813,L11020790,L11034982,3,30,1,4,2019-07-27 15:36:15.130,0
L11007813,L11000011,L11034982,3,50,1,8,2019-07-28 18:47:12.260,0
L11020866,L11025430,L11034982,2,40,1,4,2019-07-19 08:55:29.240,0
L11020866,L11018790,L11034982,2,100,1,8,2019-07-26 14:42:34.083,0
L11020866,L11010831,L11034982,3,25,1,9,2019-07-18 09:26:56.220,0
L11018977,L11004286,L11034982,2,100,1,12,2019-07-15 08:39:02.053,0
L11012997,L11024037,L11034982,2,2000,1,6,2019-07-22 14:44:00.840,0
L11026488,L11024037,L11034982,2,220,1,1,2019-07-27 19:58:59.423,0
L11027437,L11029841,L11034982,3,100,1,11,2019-07-23 11:21:37.023,0
L11027437,L11025064,L11034982,3,100,1,3,2019-07-23 11:24:10.030,0
L11005837,L11010067,L11034982,2,100,1,1,2019-07-13 10:58:37.113,0
L11005837,L11008306,L11034982,3,300,1,9,2019-07-13 11:06:51.097,0
L11005837,L11006151,L11034982,3,300,1,1,2019-07-13 11:27:30.077,0
L11005837,L11004416,L11034982,3,100,1,3,2019-07-13 10:42:22.107,0
L11005837,L11002878,L11034982,3,100,1,1,2019-07-15 20:04:59.643,0
L11005837,L11006028,L11034982,3,100,1,1,2019-07-13 10:40:08.097,0
L11005837,L11006121,L11034982,3,100,1,10,2019-07-13 10:28:58.133,0
L11005837,L11006013,L11034982,3,100,1,10,2019-07-13 10:32:25.190,0
L11005837,L11006012,L11034982,3,100,1,4,2019-07-13 10:34:24.180,0
L11005837,L11006044,L11034982,3,500,1,10,2019-07-13 10:37:15.210,0
L11005837,L11006153,L11034982,3,100,1,1,2019-07-13 10:46:20.187,0
L11005837,L11006141,L11034982,3,100,1,1,2019-07-13 10:49:04.197,0
L11005837,L11006046,L11034982,3,500,1,10,2019-07-13 10:51:19.157,0
L11005837,L11035060,L11034982,3,190,1,1,2019-07-13 10:54:45.187,0
L11005837,L11005846,L11034982,3,200,1,10,2019-07-13 11:02:32.093,0
L11005837,L11005413,L11034982,3,100,1,1,2019-07-13 11:10:42.160,0
L11005837,L11027936,L11034982,3,200,1,1,2019-07-13 11:13:54.167,0
L11005837,L11012824,L11034982,3,100,1,3,2019-07-13 11:16:48.200,0
L11005837,L11009953,L11034982,3,300,1,10,2019-07-13 11:23:58.160,0
L11005837,L11034775,L11034982,3,200,1,1,2019-07-15 10:37:41.987,0
L11005837,L11005812,L11034982,3,100,1,1,2019-07-15 10:41:57.023,0
L11005837,L11004404,L11034982,3,100,1,1,2019-07-15 20:08:30.650,0
L11002602,L11027745,L11034982,2,100,1,2,2019-07-18 17:40:07.007,0
L11002602,L11024263,L11034982,2,800,1,12,2019-07-18 17:59:42.923,0
L11002602,L11004294,L11034982,2,200,1,12,2019-07-18 17:37:23.000,0
L11002602,L11004291,L11034982,2,200,1,1,2019-07-19 06:45:56.133,0
L11002602,L11004374,L11034982,2,200,1,7,2019-07-18 17:12:13.933,0
L11002602,L11015142,L11034982,2,200,1,3,2019-07-18 17:02:38.007,0
L11002602,L11003845,L11034982,2,200,1,12,2019-07-18 17:25:22.913,0
L11004374,L11027745,L11034982,2,200,1,6,2019-07-13 10:17:21.193,0
L11004374,L11000277,L11034982,2,500,1,2,2019-07-13 09:52:18.133,0
L11004374,L11000236,L11034982,2,300,1,8,2019-07-13 10:03:33.130,0
L11004374,L11020432,L11034982,2,200,1,7,2019-07-13 09:56:54.243,0
L11004374,L11000707,L11034982,2,200,1,3,2019-07-11 14:52:05.250,0
L11004374,L11001512,L11034982,2,200,1,8,2019-07-13 09:59:07.133,0
L11004374,L11004106,L11034982,2,200,1,7,2019-07-13 09:55:04.200,0
L11004374,L11015142,L11034982,2,200,1,3,2019-07-11 14:47:33.153,0
L11004374,L11002361,L11034982,2,300,1,9,2019-07-11 14:50:16.223,0
L11004374,L11034833,L11034982,2,200,1,1,2019-07-11 16:03:03.180,0
L11004374,L11006149,L11034982,3,200,1,7,2019-07-11 14:58:38.217,0
L11002476,L11006195,L11034982,2,200,1,7,2019-07-24 16:08:31.590,0
L11032916,L11027745,L11034982,2,50,1,4,2019-07-12 09:54:16.173,0
L11007655,L11024769,L11034982,2,20,1,6,2019-07-13 08:18:42.220,0
L11007655,L11004275,L11034982,2,20,1,1,2019-07-11 09:54:56.330,0
L11007655,L11027745,L11034982,2,100,1,1,2019-07-30 13:28:26.350,0
L11007655,L11018687,L11034982,2,50,1,1,2019-07-13 08:16:26.313,0
L11007655,L11023389,L11034982,2,20,1,6,2019-07-13 08:18:02.287,0
L11007655,L11020432,L11034982,2,20,1,1,2019-07-13 08:20:07.213,0
L11007655,L11020161,L11034982,2,100,1,6,2019-07-13 08:35:00.183,0
L11007655,L11031747,L11034982,2,100,1,6,2019-07-13 08:33:10.177,0
L11007655,L11004374,L11034982,2,20,1,1,2019-07-13 08:21:06.200,0
L11007655,L11015412,L11034982,2,100,1,6,2019-07-30 13:36:00.347,0
L11007655,L11018321,L11034982,2,50,1,1,2019-07-11 09:36:10.420,0
L11007655,L11024037,L11034982,2,20,1,1,2019-07-11 09:53:54.400,0
L11007655,L11035206,L11034982,2,50,1,6,2019-07-13 08:24:48.277,0
L11007655,L41004275,L11034982,2,100,1,1,2019-07-13 08:26:14.280,0
L11007655,L11027757,L11034982,2,50,1,1,2019-07-13 08:27:38.277,0
L11007655,L11007395,L11034982,2,100,1,1,2019-07-13 08:29:22.187,0
L11007655,L11012917,L11034982,2,500,1,1,2019-07-13 08:30:58.197,0
L11007655,L11000707,L11034982,2,50,1,1,2019-07-13 08:36:12.183,0
L11007655,L50386180,L11034982,2,100,1,2,2019-07-30 13:31:06.350,0
L11007655,L70008999,L11034982,2,100,1,2,2019-07-30 13:32:33.343,0
L11007655,L11013353,L11034982,2,100,1,3,2019-07-30 13:33:38.900,0
L11015412,L11026913,L11034982,2,100,1,10,2019-07-28 19:56:44.203,0
L11015412,L11012824,L11034982,3,100,1,3,2019-07-26 18:12:53.490,0
L11015412,L11003851,L11034982,3,1000,1,7,2019-07-26 17:23:50.000,0
L11015412,L11002428,L11034982,3,100,1,9,2019-07-26 18:21:09.023,0
L11015412,L11032100,L11034982,3,100,1,1,2019-07-28 19:54:23.740,0
L70008999,L11035206,L11034982,2,10,1,1,2019-07-11 14:11:47.290,0
L70008999,L41004275,L11034982,2,50,1,1,2019-07-11 14:20:37.170,0
L70008999,L11013353,L11034982,2,50,1,1,2019-07-11 14:22:31.227,0
L70008999,L11032552,L11034982,3,10,1,1,2019-07-11 14:07:54.247,0
L70008999,L41001857,L11034982,3,50,1,1,2019-07-11 14:15:47.267,0
L11013353,L11018321,L11034982,2,1,1,10,2019-07-11 13:51:30.190,0
L11013353,L70008999,L11034982,2,1,1,5,2019-07-11 13:53:01.183,0
L11013353,L11008306,L11034982,3,1,1,8,2019-07-11 13:55:58.277,0
L11027894,L11020161,L11034982,2,10,1,1,2019-07-30 15:31:32.820,0
L11027894,L11019751,L11034982,2,20,1,1,2019-07-30 15:35:23.810,0
L11027894,L11013353,L11034982,2,10,1,1,2019-07-30 15:30:56.820,0
L11027894,L11002698,L11034982,3,10,1,1,2019-07-30 15:33:41.813,0
L11027894,L11029587,L11034982,3,20,1,1,2019-07-30 15:34:27.817,0
L11027894,L41001411,L11034982,3,40,1,1,2019-07-30 15:34:48.813,0
L11013875,L11015290,L11034982,3,500,1,11,2019-07-11 14:38:43.167,0
L11000072,L11004897,L11034982,3,300,1,1,2019-07-12 16:32:08.807,0
L11013764,L11000048,L11034982,3,100,1,12,2019-07-23 11:35:33.020,0
L11013764,L41000008,L11034982,4,100,1,12,2019-07-23 11:41:20.467,0
L11012993,L11027652,L11034982,3,50,1,10,2019-07-22 16:11:07.780,0
L11012993,L11022016,L11034982,4,100,1,7,2019-07-12 08:50:55.503,0
L11021927,L11019308,L11034982,4,25,1,2,2019-07-25 10:33:04.040,0
L11003110,L11003691,L11034982,3,900,1,2,2019-07-28 22:29:27.657,0
L11003110,L11003834,L11034982,4,2000,1,10,2019-07-28 22:22:27.113,0
L11003110,L11003140,L11034982,4,1000,1,2,2019-07-28 22:17:48.120,0
L11003110,L11003339,L11034982,4,1000,1,2,2019-07-28 22:26:14.657,0
L11003110,L11010856,L11034982,4,1000,1,1,2019-07-28 22:15:33.650,0
L11003110,L11003645,L11034982,4,1000,1,2,2019-07-28 22:24:10.120,0
L11003110,L11006361,L11034982,4,900,1,7,2019-07-30 08:19:56.097,0
L11006149,L50208556,L11034982,3,500,1,6,2019-07-11 15:47:46.180,0
L11006149,L11005920,L11034982,4,200,1,10,2019-07-11 14:57:20.250,0
L11001844,L11013010,L11034982,3,500,1,7,2019-07-24 16:33:37.120,0
L11001844,L11000861,L11034982,3,200,1,8,2019-07-24 16:40:54.577,0
L11001844,L11000863,L11034982,4,500,1,1,2019-07-24 16:35:17.133,0
L11001844,L11004882,L11034982,4,500,1,8,2019-07-24 16:36:15.150,0
L11001844,L11014930,L11034982,4,110,1,4,2019-07-24 16:09:56.140,0
L11001844,L11001907,L11034982,4,100,1,8,2019-07-24 16:08:46.610,0
L11001844,L11012841,L11034982,4,500,1,1,2019-07-30 13:11:31.387,0
L11001844,L11006198,L11034982,4,200,1,8,2019-07-24 16:39:23.587,0
L11001844,L11006194,L11034982,4,500,1,8,2019-07-24 16:37:13.167,0
L11006187,L11013010,L11034982,3,500,1,1,2019-07-28 12:56:57.480,0
L11006187,L11005443,L11034982,3,500,1,3,2019-07-24 16:15:49.617,0
L11006187,L11001900,L11034982,3,500,1,1,2019-07-28 12:51:43.033,0
L11006187,L11014930,L11034982,4,100,1,8,2019-07-24 16:08:52.577,0
L11006187,L11000724,L11034982,4,500,1,1,2019-07-28 12:50:29.023,0
L11006187,L11002416,L11034982,4,100,1,1,2019-07-24 16:14:20.603,0
L11006187,L11002412,L11034982,4,500,1,1,2019-07-24 16:12:47.167,0
L11006187,L11002345,L11034982,4,100,1,1,2019-07-24 16:18:19.640,0
L11006187,L11001521,L11034982,4,100,1,1,2019-07-24 16:17:26.597,0
L11006187,L11000240,L11034982,4,100,1,1,2019-07-24 16:18:51.153,0
L11006187,L11001990,L11034982,4,100,1,1,2019-07-24 16:10:17.163,0
L11006187,L11006210,L11034982,4,500,1,1,2019-07-28 12:48:47.023,0
L11025053,L11001841,L11034982,4,100,1,1,2019-07-24 15:32:25.623,0
L11015548,L11001860,L11034982,4,100,1,8,2019-07-25 06:38:30.570,0
L11000996,L11000863,L11034982,4,1800,1,12,2019-07-24 16:09:08.600,0
L70018928,L11034007,L11034982,4,100,1,1,2019-07-10 09:49:30.147,0
L70018928,L70018144,L11034982,4,100,1,1,2019-07-10 09:50:37.150,0
L11006246,L11006012,L11034982,3,100,1,4,2019-07-24 08:21:04.427,0
L11006246,L11006105,L11034982,4,200,1,6,2019-07-25 16:49:51.793,0
L11000861,L11015548,L11034982,3,300,1,1,2019-07-24 16:50:09.580,0
L11000861,L11001844,L11034982,3,300,1,1,2019-07-24 16:24:26.610,0
L11000861,L11001900,L11034982,3,500,1,8,2019-07-24 16:19:50.123,0
L11000861,L11012841,L11034982,4,500,1,1,2019-07-24 16:18:01.583,0
L11000861,L11000724,L11034982,4,500,1,8,2019-07-24 16:22:36.153,0
L11000861,L11002231,L11034982,4,200,1,1,2019-07-24 16:42:30.123,0
L11000243,L11000863,L11034982,4,200,1,4,2019-07-24 16:20:07.127,0
L11000243,L11012841,L11034982,4,200,1,4,2019-07-24 15:36:38.610,0
L11000243,L11000724,L11034982,4,200,1,7,2019-07-24 16:15:38.620,0
L11000243,L11002412,L11034982,4,200,1,3,2019-07-24 16:21:35.120,0
L11000243,L11002072,L11034982,4,200,1,5,2019-07-24 16:12:41.127,0
L11000243,L11006198,L11034982,4,200,1,7,2019-07-24 16:18:46.137,0
L11025302,L11034564,L11034982,4,300,1,6,2019-07-10 11:24:16.973,0
L11006045,L11006246,L11034982,3,300,1,8,2019-07-24 14:51:54.647,0
L11000011,L11012824,L11034982,3,100,1,3,2019-07-11 18:40:58.997,0
L11000011,L11025375,L11034982,3,100,1,7,2019-07-12 14:49:42.960,0
L11000011,L11017285,L11034982,4,100,1,4,2019-07-15 13:38:49.910,0
L11000011,L11005724,L11034982,4,100,1,8,2019-07-26 16:13:49.043,0
L11000011,L11028500,L11034982,4,100,1,8,2019-07-26 16:34:42.470,0
L11000011,L11000024,L11034982,4,1000,1,7,2019-07-26 16:46:44.477,0
L11032101,L11033050,L11034982,3,500,1,3,2019-07-15 13:16:13.853,0
L11032101,L11033037,L11034982,4,150,1,7,2019-07-15 13:11:37.873,0
L11027652,L11032101,L11034982,3,150,1,10,2019-07-13 18:14:24.910,0
L11027652,L11003851,L11034982,3,150,1,8,2019-07-20 10:23:37.057,0
L11027652,L11003849,L11034982,3,100,1,10,2019-07-13 17:53:01.920,0
L11027652,L11003834,L11034982,4,100,1,10,2019-07-13 17:54:20.920,0
L11027652,L11027072,L11034982,4,100,1,10,2019-07-17 18:48:33.907,0
L11027652,L11032427,L11034982,4,100,1,10,2019-07-20 10:07:45.510,0
L11027652,L11023182,L11034982,4,100,1,10,2019-07-20 10:14:48.557,0
L11029110,L11001500,L11034982,3,100,1,8,2019-07-17 09:13:55.227,0
L11029110,L11006187,L11034982,3,200,1,1,2019-07-25 04:54:56.090,0
L11029110,L11001860,L11034982,4,300,1,8,2019-07-17 07:08:15.343,0
L11029110,L11000863,L11034982,4,200,1,1,2019-07-17 09:04:53.260,0
L11029110,L11004882,L11034982,4,200,1,1,2019-07-17 09:05:52.260,0
L11029110,L11014930,L11034982,4,200,1,1,2019-07-17 09:09:34.230,0
L11029110,L11001907,L11034982,4,100,1,8,2019-07-17 09:15:01.180,0
L11029110,L11012841,L11034982,4,200,1,1,2019-07-25 04:59:45.633,0
L11029110,L11000724,L11034982,4,100,1,8,2019-07-26 06:35:51.737,0
L11004897,L11000072,L11034982,3,200,1,1,2019-07-12 16:29:03.837,0
L11004897,L11030405,L11034982,3,200,1,7,2019-07-21 22:24:17.920,0
L11004897,L11023188,L11034982,4,200,1,1,2019-07-21 22:16:06.930,0
L11004897,L11000073,L11034982,4,200,1,7,2019-07-21 22:17:58.927,0
L11004897,L11028597,L11034982,4,200,1,8,2019-07-21 22:22:13.480,0
L11008306,L11002698,L11034982,3,10,1,3,2019-07-11 14:08:09.277,0
L11008306,L11006151,L11034982,3,100,1,4,2019-07-11 14:15:37.243,0
L11008306,L11004416,L11034982,3,100,1,7,2019-07-22 10:24:24.450,0
L11008306,L11006246,L11034982,3,500,1,3,2019-07-22 10:27:29.980,0
L11008306,L11002878,L11034982,3,100,1,8,2019-07-23 10:17:26.513,0
L11008306,L11006028,L11034982,3,100,1,7,2019-07-23 10:22:13.530,0
L11008306,L11000815,L11034982,4,100,1,3,2019-07-23 10:16:30.510,0
L11008306,L11002720,L11034982,4,100,1,8,2019-07-23 10:19:51.057,0
L11015411,L11000047,L11034982,4,200,1,7,2019-07-29 19:24:21.290,0
L11015411,L11027547,L11034982,4,500,1,7,2019-07-29 17:02:41.907,0
L11015411,L11029798,L11034982,4,500,1,1,2019-07-29 17:05:11.897,0
L11015411,L11034947,L11034982,4,200,1,7,2019-07-29 19:23:25.273,0
L11004416,L11008306,L11034982,3,100,1,9,2019-07-22 13:46:09.870,0
L11004416,L11006044,L11034982,3,100,1,1,2019-07-21 10:44:24.907,0
L11004416,L11005846,L11034982,3,100,1,3,2019-07-21 10:16:32.370,0
L11004416,L11008167,L11034982,3,100,1,9,2019-07-21 10:24:21.353,0
L11004416,L11010809,L11034982,3,100,1,7,2019-07-18 20:38:36.890,0
L11006028,L11006044,L11034982,3,100,1,11,2019-07-15 09:01:48.110,0
L11006121,L11034775,L11034982,3,200,1,9,2019-07-18 20:44:56.877,0
L11006013,L11006028,L11034982,3,200,1,3,2019-07-26 12:02:51.503,0
L11006013,L11006044,L11034982,3,100,1,4,2019-07-27 07:44:06.890,0
L11006013,L11006141,L11034982,3,100,1,11,2019-07-27 09:23:57.830,0
L11006013,L11006046,L11034982,3,100,1,7,2019-07-26 12:00:51.500,0
L11006013,L11004472,L11034982,4,200,1,1,2019-07-27 09:29:24.830,0
L11006325,L41001638,L11034982,4,200,1,1,2019-07-23 16:44:20.700,0
L11006325,L11013729,L11034982,4,200,1,1,2019-07-23 16:52:29.157,0
L11003691,L11001853,L11034982,3,100,1,10,2019-07-23 14:10:53.993,0
L11003691,L11001780,L11034982,4,100,1,1,2019-07-23 14:23:03.897,0
L11015877,L11029234,L11034982,3,100,1,12,2019-07-11 10:45:05.300,0
L11015877,L11024188,L11034982,4,100,1,12,2019-07-11 10:44:28.307,0
L11004859,L11006246,L11034982,3,650,1,1,2019-07-14 14:18:26.043,0
L11004859,L11017923,L11034982,4,150,1,3,2019-07-14 14:10:32.053,0
L11004859,L11017045,L11034982,4,300,1,1,2019-07-14 14:11:38.063,0
L11004859,L11008589,L11034982,4,800,1,7,2019-07-14 14:08:51.067,0
L11005443,L11006187,L11034982,3,500,1,7,2019-07-24 16:21:14.160,0
